dyadep_id,dyadepisode,type_of_conflict2,dyadcount,dyadterm,ependdate,ependprec,outcome,cfiredate,peagdate,recur,version,conflict_id,dyad_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region
89901,1,3,1,0,,,,,,0,3,432,899,2014,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,1,3,10/7/07,1,11/28/07,1,365,1
89901,1,3,1,1,10/21/15,2,5,,,0,3,432,899,2015,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Forces of the Caucasus Emirate,367,,1,Caucasus Emirate,1,3,10/7/07,1,11/28/07,1,365,1
90101,1,3,1,1,12/22/08,1,3,,,0,3,434,901,2008,India,Government of India,141,,PULF,369,,1,Islamic State,1,3,6/20/00,1,12/22/08,1,750,3
90201,1,2,1,1,6/11/08,2,5,,6/6/10,0,3,435,902,2008,"Djibouti, Eritrea",Government of Djibouti,96,,Government of Eritrea,98,,1,Common border,1,2,6/10/08,1,6/11/08,2,"522, 531",4
90301,1,3,1,0,,,,,,0,3,436,903,1977,Ethiopia,Government of Ethiopia,97,,SALF,1054,,1,"Arssi, Bale & Sidamo",1,3,12/31/77,5,12/31/77,5,530,4
90301,1,3,1,0,,,,,,0,3,436,903,1978,Ethiopia,Government of Ethiopia,97,,SALF,1054,,1,"Arssi, Bale & Sidamo",1,3,12/31/77,5,12/31/77,5,530,4
90301,1,3,1,0,,,,,,0,3,436,903,1979,Ethiopia,Government of Ethiopia,97,,SALF,1054,,1,"Arssi, Bale & Sidamo",1,3,12/31/77,5,12/31/77,5,530,4
90301,1,3,1,1,12/31/80,5,5,,,0,3,436,903,1980,Ethiopia,Government of Ethiopia,97,Government of Cuba,SALF,1054,,1,"Arssi, Bale & Sidamo",1,4,12/31/77,5,12/31/77,5,530,4
90401,1,3,1,1,3/21/81,2,5,,,0,3,437,904,1981,Ethiopia,Government of Ethiopia,97,,SLM,1055,,1,Sidamaland,2,3,3/21/81,2,3/21/81,2,530,4
90402,2,3,1,1,12/31/83,5,3,,,1,3,437,904,1983,Ethiopia,Government of Ethiopia,97,,SLM,1055,,1,Sidamaland,1,3,3/21/81,2,3/16/83,1,530,4
90601,1,3,1,1,12/31/09,5,3,,,0,3,439,906,2009,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,1,3,8/27/09,1,8/29/09,2,775,3
90602,2,3,1,0,,,,,,1,3,439,906,2014,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,1,3,8/27/09,1,12/22/14,5,775,3
90602,2,3,1,1,12/19/15,2,5,,,0,3,439,906,2015,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,1,3,8/27/09,1,12/22/14,5,775,3
90603,3,3,1,1,3/12/17,2,5,,,1,3,439,906,2017,Myanmar (Burma),Government of Myanmar (Burma),144,,MNDAA,880,,1,Kokang,1,3,8/27/09,1,3/6/17,1,775,3
90701,1,3,1,0,,,,,,0,3,440,907,1973,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1,3,1/11/73,2,2/28/73,4,775,3
90701,1,3,1,0,,,,,,0,3,440,907,1974,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1,3,1/11/73,2,2/28/73,4,775,3
90701,1,3,1,0,,,,,,0,3,440,907,1975,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1,3,1/11/73,2,2/28/73,4,775,3
90701,1,3,1,0,,,,,,0,3,440,907,1976,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1,3,1/11/73,2,2/28/73,4,775,3
90701,1,3,1,0,,,,,,0,3,440,907,1977,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1,3,1/11/73,2,2/28/73,4,775,3
90701,1,3,1,0,,,,,,0,3,440,907,1978,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1,3,1/11/73,2,2/28/73,4,775,3
90701,1,3,1,0,,,,,,0,3,440,907,1979,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1,3,1/11/73,2,2/28/73,4,775,3
90701,1,3,1,0,,,,,,0,3,440,907,1980,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1,3,1/11/73,2,2/28/73,4,775,3
90701,1,3,1,0,,,,,,0,3,440,907,1981,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1,3,1/11/73,2,2/28/73,4,775,3
90701,1,3,1,1,12/31/82,5,6,,,0,3,440,907,1982,Myanmar (Burma),Government of Myanmar (Burma),144,,LNUP,889,,1,Lahu,1,3,1/11/73,2,2/28/73,4,775,3
90901,1,3,1,1,9/18/10,2,5,,,0,3,442,909,2010,Mauritania,Government of Mauritania,74,Government of France,AQIM,539,,2,,1,4,9/15/08,1,9/18/10,2,435,4
1.2e+06,1,3,1,1,12/21/12,1,5,,,0,3,11342,11971,2012,India,Government of India,141,,GNLA,1163,,1,Garoland,1,3,6/27/10,1,11/15/12,1,750,3
1.2e+06,2,3,1,1,11/27/14,2,6,,,1,3,11342,11971,2014,India,Government of India,141,,GNLA,1163,,1,Garoland,1,3,6/27/10,1,11/20/14,1,750,3
1.2e+06,1,2,1,1,6/10/67,1,3,6/11/67,,0,3,11343,11974,1967,"Egypt, Israel",Government of Egypt,117,,Government of Israel,121,,1,Suez/Sinai,2,2,6/5/67,1,6/5/67,1,"651, 666",2
1.2e+06,2,2,1,0,,,,,,1,3,11343,11974,1969,"Egypt, Israel",Government of Egypt,117,,Government of Israel,121,,1,Suez/Sinai,1,2,6/5/67,1,3/6/69,1,"651, 666",2
1.2e+06,2,2,1,1,8/7/70,1,2,8/7/70,,0,3,11343,11974,1970,"Egypt, Israel",Government of Egypt,117,,Government of Israel,121,,1,Suez/Sinai,1,2,6/5/67,1,3/6/69,1,"651, 666",2
1.2e+06,3,2,1,1,10/24/73,1,3,,9/17/78,1,3,11343,11974,1973,"Egypt, Israel",Government of Egypt,117,,Government of Israel,121,,1,Suez/Sinai,2,2,6/5/67,1,10/6/73,1,"651, 666",2
1.2e+06,1,3,1,1,6/15/11,1,6,,,0,3,11344,11977,2011,Sudan,Government of Sudan,112,,Republic of South Sudan,1129,,1,Abyei,1,3,5/1/11,1,5/19/11,1,625,4
1.2e+06,1,3,2,1,12/31/13,5,1,1/7/14,5/9/14,0,3,11345,11805,2013,South Sudan,Government of South Sudan,113,,SSDM/A - Cobra Faction,3563,,2,,1,3,4/27/13,1,5/22/13,1,626,4
1.2e+06,1,3,2,1,12/31/11,5,1,,2/27/12,0,3,11345,11978,2011,South Sudan,Government of South Sudan,113,,SSDM/A,1108,,2,,1,3,8/20/11,2,8/20/11,2,626,4
1.2e+06,1,3,2,0,,,,,,0,3,11345,11979,2011,South Sudan,Government of South Sudan,113,,SSLM/A,1124,,2,,1,3,10/9/11,1,10/29/11,1,626,4
1.2e+06,1,3,1,1,12/31/12,5,2,4/24/13,,0,3,11345,11979,2012,South Sudan,Government of South Sudan,113,,SSLM/A,1124,,2,,1,3,10/9/11,1,10/29/11,1,626,4
1.2e+06,1,3,2,0,,,,,,0,3,11345,12413,2013,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,12/15/13,1,12/15/13,1,626,4
1.2e+06,1,3,1,0,,,,,,0,3,11345,12413,2014,South Sudan,Government of South Sudan,113,Government of Uganda,SPLM/A - IO,4226,,2,,2,4,12/15/13,1,12/15/13,1,626,4
1.2e+06,1,3,1,0,,,,,,0,3,11345,12413,2015,South Sudan,Government of South Sudan,113,Government of Uganda,SPLM/A - IO,4226,,2,,1,4,12/15/13,1,12/15/13,1,626,4
1.2e+06,1,3,1,0,,,,,,0,3,11345,12413,2016,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,12/15/13,1,12/15/13,1,626,4
1.2e+06,1,3,1,0,,,,,,0,3,11345,12413,2017,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,12/15/13,1,12/15/13,1,626,4
1.2e+06,1,3,1,1,12/31/18,4,1,,9/12/18,0,3,11345,12413,2018,South Sudan,Government of South Sudan,113,,SPLM/A - IO,4226,,2,,1,3,12/15/13,1,12/15/13,1,626,4
1.5e+06,1,3,1,0,,,,,,0,3,11345,15195,2019,South Sudan,Government of South Sudan,113,,NAS,6794,,2,,1,3,12/16/18,1,1/3/19,1,626,4
1.5e+06,1,3,1,,,,,,,0,3,11345,15195,2020,South Sudan,Government of South Sudan,113,,NAS,6794,,2,,1,3,12/16/18,1,1/3/19,1,626,4
1.1e+06,1,3,2,1,11/23/11,1,3,,,0,3,11346,10885,2011,Libya,Government of Libya,111,,Forces of Muammar Gaddafi,1127,,2,,1,3,8/27/11,1,9/12/11,1,620,4
1.2e+06,1,3,2,1,8/22/11,1,4,,,0,3,11346,11980,2011,Libya,Government of Libya,111,Government of Zimbabwe (Rhodesia),NTC,1126,,2,,2,4,2/28/11,1,3/4/11,1,620,4
1.4e+06,1,3,2,0,,,,,,0,3,11346,14059,2014,Libya,Government of Libya,111,,Forces of the House of Representatives,5802,,2,,1,3,11/1/14,2,11/4/14,1,620,4
1.4e+06,1,3,1,1,4/19/15,2,1,,12/17/15,0,3,11346,14059,2015,Libya,Government of Libya,111,,Forces of the House of Representatives,5802,,2,,1,3,11/1/14,2,11/4/14,1,620,4
1.4e+06,2,3,3,1,12/31/17,5,5,,,1,3,11346,14059,2017,Libya,Government of Libya,111,,Forces of the House of Representatives,5802,,2,,1,3,11/1/14,2,5/18/17,1,620,4
1.4e+06,3,3,1,0,,,,,,1,3,11346,14059,2019,Libya,Government of Libya,111,,Forces of the House of Representatives,5802,"Government of Sudan, Government of United Arab Emirates",2,,2,4,11/1/14,2,2/21/19,2,620,4
1.4e+06,3,3,1,,,,,,,0,3,11346,14059,2020,Libya,Government of Libya,111,Government of Turkey,Forces of the House of Representatives,5802,,2,,1,4,11/1/14,2,2/21/19,2,620,4
1.4e+06,1,3,2,1,10/15/14,1,6,,,0,3,11346,14249,2014,Libya,Government of Libya,111,,Zintan Military Council,5940,,2,,1,3,5/18/14,1,9/8/14,1,620,4
1.5e+06,1,3,3,1,7/10/17,4,3,,,0,3,11346,15225,2017,Libya,Government of Libya,111,,Forces of Khalifa al-Ghawil,6814,,2,,1,3,10/14/16,1,5/26/17,1,620,4
1.5e+06,1,3,3,1,11/8/17,4,3,,,0,3,11346,15333,2017,Libya,Government of Libya,111,,PFLL,6893,,2,,1,3,11/8/17,3,11/8/17,3,620,4
1.6e+06,1,3,1,1,12/31/13,6,5,,,0,3,11346,15539,2013,Libya,Government of Libya,111,,ASL,7046,,2,,1,3,9/19/12,1,11/29/13,1,620,4
1.2e+06,1,3,2,0,,,,,,0,3,11347,11986,2012,Mali,Government of Mali,72,,Ansar Dine,1157,,2,,1,3,1/20/12,2,1/24/12,1,432,4
1.2e+06,1,3,4,1,12/31/13,5,5,,,0,3,11347,11986,2013,Mali,Government of Mali,72,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",Ansar Dine,1157,,2,,1,4,1/20/12,2,1/24/12,1,432,4
1.2e+06,2,3,2,0,,,,,,1,3,11347,11986,2015,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",Ansar Dine,1157,,2,,1,4,1/20/12,2,6/27/15,1,432,4
1.2e+06,2,3,2,1,12/31/16,5,6,,,0,3,11347,11986,2016,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Congo, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",Ansar Dine,1157,,2,,1,4,1/20/12,2,6/27/15,1,432,4
1.2e+06,1,3,2,1,5/1/12,1,3,,,0,3,11347,11987,2012,Mali,Government of Mali,72,,Military faction (Red Berets),1164,,2,,1,3,5/1/12,2,5/1/12,2,432,4
1.3e+06,1,3,4,1,8/22/13,1,6,,,0,3,11347,12571,2013,Mali,Government of Mali,72,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",MUJAO,1161,,2,,1,4,1/12/13,1,1/12/13,1,432,4
1.3e+06,1,3,1,1,7/16/09,3,5,,,0,3,11347,12575,2009,Mali,Government of Mali,72,,AQIM,539,,2,,1,3,6/10/09,1,6/16/09,1,432,4
1.3e+06,2,3,4,0,.,,,.,.,1,3,11347,12575,2013,Mali,Government of Mali,72,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",AQIM,539,,2,,1,4,6/10/09,1,1/12/13,1,432,4
1.3e+06,2,3,2,0,,,,,,0,3,11347,12575,2014,Mali,Government of Mali,72,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America",AQIM,539,,2,,1,4,6/10/09,1,1/12/13,1,432,4
1.3e+06,2,3,2,0,,,,,,0,3,11347,12575,2015,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire), Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",AQIM,539,,2,,1,4,6/10/09,1,1/12/13,1,432,4
1.3e+06,2,3,2,0,,,,,,0,3,11347,12575,2016,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Congo, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",AQIM,539,,2,,1,4,6/10/09,1,1/12/13,1,432,4
1.3e+06,2,3,2,1,3/2/17,1,6,,,0,3,11347,12575,2017,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",AQIM,539,,2,,1,4,6/10/09,1,1/12/13,1,432,4
1.3e+06,1,3,4,1,8/31/13,3,6,,,0,3,11347,12578,2013,Mali,Government of Mali,72,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",Signed-in-Blood Battalion,3481,,2,,1,4,2/19/13,1,2/22/13,1,432,4
1.3e+06,1,3,2,1,12/31/14,6,6,,,0,3,11347,12582,2014,Mali,Government of Mali,72,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America",al-Murabitun,4376,,2,,1,4,10/7/13,1,7/14/14,1,432,4
1.5e+06,1,3,2,0,,,,,,0,3,11347,15108,2017,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)",JNIM,6716,,2,,1,4,3/5/17,1,4/18/17,1,432,4
1.5e+06,1,3,1,0,,,,,,0,3,11347,15108,2018,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Hungary, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of New Zealand, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America",JNIM,6716,,2,,1,4,3/5/17,1,4/18/17,1,432,4
1.5e+06,1,3,1,0,,,,,,0,3,11347,15108,2019,Mali,Government of Mali,72,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of Ukraine, Government of United Kingdom, Government of United States of America",JNIM,6716,,2,,1,4,3/5/17,1,4/18/17,1,432,4
1.5e+06,1,3,1,,,,,,,0,3,11347,15108,2020,Mali,Government of Mali,72,"Government of Armenia, Government of Australia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Canada, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Egypt, Government of El Salvador, Government of Estonia, Government of Ethiopia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guatemala, Government of Guinea, Government of Indonesia, Government of Iran, Government of Ireland, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Lithuania, Government of Madagascar, Government of Mauritania, Government of Mexico, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Pakistan, Government of Portugal, Government of Romania, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Sri Lanka, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Ukraine, Government of United Kingdom, Government of United States of America, Government of Zambia",JNIM,6716,,2,,1,4,3/5/17,1,4/18/17,1,432,4
1.2e+06,1,2,1,1,12/26/12,1,1,,9/27/12,0,3,11348,11989,2012,"South Sudan, Sudan",Government of South Sudan,113,,Government of Sudan,112,,1,Common border,1,2,3/27/12,1,3/27/12,1,"625, 626",4
1.2e+06,1,3,1,1,8/29/08,1,5,,,0,3,11349,11990,2008,China,Government of China,135,,ETIM,1156,,1,East Turkestan,1,3,4/5/90,1,8/10/08,1,710,3
1.1e+06,1,3,2,1,12/31/05,5,5,,,0,3,11350,10985,2005,Bangladesh,Government of Bangladesh,143,,PBCP,805,,2,,1,3,4/24/94,1,7/9/05,1,771,3
1.2e+06,1,3,2,0,,,,,,0,3,11350,11991,2005,Bangladesh,Government of Bangladesh,143,,PBCP-J,1165,,2,,1,3,1/15/04,1,10/26/05,1,771,3
1.2e+06,1,3,1,1,12/22/06,1,5,,,0,3,11350,11991,2006,Bangladesh,Government of Bangladesh,143,,PBCP-J,1165,,2,,1,3,1/15/04,1,10/26/05,1,771,3
1.0e+06,1,3,1,1,10/10/91,1,5,,,0,3,11447,10006,1991,Ethiopia,Government of Ethiopia,97,,IGLF,1115,,1,Hararghe,1,3,10/10/91,2,10/10/91,2,530,4
1.1e+06,1,3,1,1,12/31/91,5,5,,,0,3,11475,11018,1991,Myanmar (Burma),Government of Myanmar (Burma),144,,NSCN-K,224,,1,Nagaland,1,3,12/31/91,3,12/31/91,3,775,3
